shipment_id,from_city,to_city,distance_km,weight_kg,volume_m3,cargo_type,carrier,cost_rub,base_cost_per_km,date,status,delivery_days,carrier_reliability,cargo_fragility,customer_id,customer_segment,insurance,insurance_cost,fuel_surcharge,priority,payment_method,has_return,return_cost
880,Москва,Омск,1056,1489,0.6,Одежда,Мэйджор,35168.54,26.68,2023-02-26,В пути,,0.99,0.2,9467,B,True,0.0,2232.39,Супер-экспресс,Постоплата,False,28134.83
881,Санкт-Петербург,Ростов-на-Дону,2789,3668,1.47,Одежда,Ратэк,67271.25,24.7,2023-10-28,Доставлен,6.0,0.91,0.2,4262,C,True,0.0,5679.7,Супер-экспресс,Постоплата,False,0.0
882,Самара,Омск,2790,4535,4.08,Мебель,Ратэк,115185.39,26.39,2023-02-18,Доставлен,6.0,0.91,0.5,7712,B,False,2303.71,5807.14,Экспресс,Постоплата,False,0.0
883,Казань,Уфа,677,2954,1.77,Канцелярия,ПЭК,31553.23,43.91,2024-01-10,Доставлен,2.0,0.92,0.3,2914,B,True,0.0,2656.53,Стандарт,50/50,False,0.0
884,Челябинск,Ростов-на-Дону,2563,4284,2.57,Канцелярия,Грузовоз,99774.42,35.62,2023-10-27,Доставлен,3.0,0.9,0.3,3549,A,False,0.0,5011.01,Экспресс,50/50,False,0.0
885,Москва,Самара,2871,1141,0.8,Продукты,Деловые Линии,128662.91,39.8,2023-08-26,Доставлен,7.0,0.95,0.6,2725,C,True,0.0,12522.58,Стандарт,Постоплата,False,0.0
886,Уфа,Нижний Новгород,1221,3158,1.26,Одежда,ПЭК,61996.1,39.18,2023-02-20,Доставлен,2.0,0.92,0.2,5060,C,False,0.0,8904.23,Экспресс,Постоплата,False,0.0
887,Казань,Москва,800,2891,3.18,Химия,ПЭК,41343.94,34.61,2023-01-13,Доставлен,1.0,0.92,0.7,9379,C,False,826.88,3716.3,Стандарт,Предоплата,False,0.0
888,Красноярск,Челябинск,1562,2242,0.9,Игрушки,Байкал Сервис,64948.03,34.35,2023-06-22,Доставлен,1.0,0.93,0.4,2847,A,False,0.0,4650.59,Стандарт,Предоплата,False,0.0
889,Казань,Самара,2568,1933,0.77,Одежда,ПЭК,119542.03,45.46,2023-11-25,Доставлен,6.0,0.92,0.2,2041,B,True,0.0,14539.59,Экспресс,50/50,False,0.0
890,Казань,Екатеринбург,2926,1957,0.78,Одежда,Ратэк,95834.11,35.07,2023-03-05,Доставлен,7.0,0.91,0.2,3679,B,False,1916.68,13047.44,Стандарт,50/50,False,0.0
891,Екатеринбург,Казань,1785,4726,3.31,Продукты,Энергия,146860.27,41.85,2023-05-22,Доставлен,2.0,0.96,0.6,8047,B,False,0.0,15707.44,Экспресс,Предоплата,True,0.0
892,Красноярск,Челябинск,1563,3589,1.44,Игрушки,Деловые Линии,72184.81,32.09,2023-01-03,Ожидает отправки,,0.95,0.4,9671,B,True,1443.7,7386.59,Стандарт,Постоплата,False,0.0
893,Новосибирск,Ростов-на-Дону,1901,1334,1.6,Автозапчасти,Энергия,53384.74,21.13,2023-03-07,Доставлен,2.0,0.96,0.4,6625,A,False,1067.69,6672.3,Экспресс,50/50,False,0.0
894,Москва,Санкт-Петербург,710,1278,1.53,Автозапчасти,ПЭК,35501.35,43.28,2023-12-16,Доставлен,2.0,0.92,0.4,4704,B,False,0.0,2702.53,Стандарт,50/50,True,0.0
895,Москва,Омск,958,4736,1.42,Электроника,ЖДД,47309.87,28.52,2023-08-24,Доставлен,1.0,0.98,0.8,5565,B,True,0.0,4897.71,Стандарт,50/50,False,0.0
896,Санкт-Петербург,Екатеринбург,2200,380,0.95,Стройматериалы,Мэйджор,87869.39,43.09,2023-03-11,Доставлен,2.0,0.99,0.1,8514,C,True,0.0,9279.43,Экспресс,Постоплата,False,0.0
897,Красноярск,Самара,2734,600,0.72,Автозапчасти,Мэйджор,67702.74,18.64,2023-11-24,Доставлен,4.0,0.99,0.4,9979,A,True,1354.05,8444.43,Супер-экспресс,Постоплата,False,0.0
898,Москва,Санкт-Петербург,710,3048,1.22,Одежда,Грузовоз,24709.68,30.51,2023-06-12,Доставлен,3.0,0.9,0.2,2365,A,False,0.0,1966.02,Экспресс,Постоплата,False,0.0
899,Новосибирск,Челябинск,2923,504,0.6,Автозапчасти,Байкал Сервис,52918.83,19.12,2023-08-20,Доставлен,7.0,0.93,0.4,1276,A,False,1058.38,5790.24,Экспресс,50/50,False,0.0
900,Казань,Санкт-Петербург,1500,4275,1.71,Игрушки,Мэйджор,95912.86,35.12,2023-11-06,Доставлен,3.0,0.99,0.4,2434,A,True,0.0,9445.81,Супер-экспресс,Постоплата,False,0.0
901,Казань,Москва,800,3589,8.97,Стройматериалы,Грузовоз,33016.3,43.94,2023-01-10,Доставлен,1.0,0.9,0.1,7648,C,True,0.0,3236.42,Стандарт,Предоплата,False,0.0
902,Новосибирск,Красноярск,800,3924,2.75,Продукты,Деловые Линии,21789.39,17.65,2023-02-10,В пути,,0.95,0.6,9712,C,True,435.79,2547.01,Экспресс,50/50,False,0.0
903,Красноярск,Екатеринбург,2739,2290,2.75,Автозапчасти,Энергия,138735.76,36.43,2023-07-30,Доставлен,3.0,0.96,0.4,3802,C,True,0.0,20213.93,Стандарт,Постоплата,False,0.0
904,Новосибирск,Нижний Новгород,1235,2858,3.14,Химия,Байкал Сервис,102240.08,47.68,2023-06-04,Доставлен,1.0,0.93,0.7,7133,B,True,2044.8,12895.45,Экспресс,50/50,False,0.0
905,Москва,Нижний Новгород,400,4513,4.06,Мебель,Байкал Сервис,13055.59,15.25,2023-08-09,Доставлен,3.0,0.93,0.5,8329,C,False,0.0,1702.22,Стандарт,50/50,True,0.0
906,Москва,Новосибирск,2800,2070,5.17,Стройматериалы,Мэйджор,57458.71,19.74,2023-02-15,Доставлен,4.0,0.99,0.1,1729,B,True,0.0,6500.99,Супер-экспресс,Постоплата,False,0.0
907,Санкт-Петербург,Нижний Новгород,2797,2860,3.15,Химия,Грузовоз,188322.92,44.73,2023-02-05,Доставлен,6.0,0.9,0.7,3529,B,False,0.0,26947.93,Стандарт,Постоплата,False,150658.34
908,Новосибирск,Уфа,1778,3819,1.15,Электроника,Грузовоз,68755.38,20.7,2023-03-13,Доставлен,3.0,0.9,0.8,7738,A,True,0.0,9121.38,Стандарт,Предоплата,False,55004.3
909,Новосибирск,Красноярск,800,1775,2.13,Автозапчасти,Деловые Линии,32944.42,30.71,2024-01-18,В пути,,0.95,0.4,5473,C,False,0.0,4078.41,Экспресс,Предоплата,False,0.0
910,Челябинск,Казань,1489,2525,2.27,Мебель,Грузовоз,87465.76,39.85,2023-11-28,Доставлен,3.0,0.9,0.5,6552,A,False,0.0,8173.66,Стандарт,50/50,False,0.0
911,Нижний Новгород,Челябинск,1778,2166,5.42,Стройматериалы,Ратэк,68944.74,43.05,2023-02-21,Доставлен,4.0,0.91,0.1,8417,A,True,0.0,8169.47,Экспресс,Постоплата,False,0.0
912,Омск,Казань,1438,430,0.52,Автозапчасти,ПЭК,73062.6,48.11,2023-07-01,Доставлен,1.0,0.92,0.4,6452,A,True,0.0,3731.11,Стандарт,Предоплата,False,0.0
913,Уфа,Новосибирск,2321,1699,0.68,Игрушки,ПЭК,74821.83,32.25,2023-06-17,Доставлен,4.0,0.92,0.4,7107,B,False,0.0,10187.77,Супер-экспресс,Предоплата,False,0.0
914,Санкт-Петербург,Красноярск,1495,3328,3.66,Химия,Деловые Линии,56441.78,18.61,2023-10-09,Доставлен,2.0,0.95,0.7,5686,C,True,0.0,5065.09,Стандарт,Предоплата,False,0.0
915,Екатеринбург,Самара,2808,2371,2.85,Автозапчасти,Энергия,117777.14,32.3,2023-04-25,Доставлен,4.0,0.96,0.4,7290,C,True,0.0,8272.64,Экспресс,Предоплата,False,0.0
916,Казань,Самара,384,3780,1.51,Одежда,Байкал Сервис,19787.32,32.72,2023-08-05,Доставлен,3.0,0.93,0.2,8908,C,True,0.0,1277.63,Стандарт,Постоплата,False,0.0
917,Москва,Казань,800,4605,5.07,Химия,Мэйджор,82894.9,46.22,2023-03-09,Доставлен,2.0,0.99,0.7,4567,B,False,1657.9,7064.77,Супер-экспресс,Предоплата,False,66315.92
918,Казань,Красноярск,430,1465,0.73,Медицина,Ратэк,20407.14,24.17,2023-12-08,Доставлен,3.0,0.91,0.9,1772,C,True,0.0,1422.95,Супер-экспресс,Постоплата,False,0.0
919,Уфа,Екатеринбург,2189,1310,3.28,Стройматериалы,Деловые Линии,81771.73,44.18,2023-03-20,Доставлен,2.0,0.95,0.1,2546,B,True,0.0,9329.54,Супер-экспресс,Постоплата,False,0.0
920,Красноярск,Санкт-Петербург,920,1423,0.57,Игрушки,Байкал Сервис,45078.99,45.38,2023-10-23,Доставлен,1.0,0.93,0.4,3913,B,True,0.0,3300.34,Экспресс,Предоплата,False,0.0
921,Самара,Красноярск,2767,4388,4.83,Химия,Байкал Сервис,78770.53,17.57,2023-04-14,Задержан,,0.93,0.7,4537,A,False,0.0,11062.36,Экспресс,Постоплата,True,0.0
922,Красноярск,Москва,1215,1865,0.75,Одежда,Мэйджор,62904.73,37.13,2023-11-29,Доставлен,3.0,0.99,0.2,1891,B,False,1258.09,5245.79,Стандарт,Предоплата,False,0.0
923,Новосибирск,Омск,1715,2358,5.9,Стройматериалы,ПЭК,36724.65,26.34,2023-06-16,Доставлен,4.0,0.92,0.1,1787,B,False,0.0,4113.3,Экспресс,Предоплата,False,0.0
924,Красноярск,Челябинск,2801,4390,3.95,Мебель,ПЭК,153159.16,33.56,2023-04-23,Доставлен,6.0,0.92,0.5,4442,B,True,0.0,19141.95,Супер-экспресс,Постоплата,False,0.0
925,Екатеринбург,Санкт-Петербург,1595,1492,0.6,Одежда,ПЭК,35198.5,19.82,2023-10-15,Доставлен,2.0,0.92,0.2,7460,B,False,0.0,4245.31,Экспресс,Предоплата,False,0.0
926,Санкт-Петербург,Новосибирск,2883,2307,1.15,Медицина,Байкал Сервис,96797.4,21.32,2023-02-02,Доставлен,7.0,0.93,0.9,4094,B,False,1935.95,11237.19,Экспресс,Постоплата,True,77437.92
927,Москва,Нижний Новгород,400,2518,2.77,Химия,ПЭК,27162.52,36.0,2023-03-02,Доставлен,2.0,0.92,0.7,1651,A,True,0.0,3510.94,Экспресс,50/50,False,0.0
928,Казань,Нижний Новгород,1626,4407,2.64,Канцелярия,ЖДД,86328.33,45.27,2023-05-25,В пути,,0.98,0.3,8892,B,False,1726.57,5956.73,Стандарт,Предоплата,True,0.0
929,Новосибирск,Уфа,2674,4813,1.93,Игрушки,Энергия,93839.2,22.78,2023-09-17,Доставлен,5.0,0.96,0.4,9330,B,True,0.0,7654.65,Экспресс,50/50,True,0.0
930,Москва,Самара,720,3286,3.61,Химия,ЖДД,16435.13,16.21,2023-07-11,Доставлен,1.0,0.98,0.7,8457,A,False,0.0,2288.27,Экспресс,Постоплата,False,0.0
931,Москва,Екатеринбург,1800,4396,4.84,Химия,Грузовоз,72612.87,25.86,2024-01-13,В пути,,0.9,0.7,9000,C,False,1452.26,9356.24,Экспресс,50/50,False,0.0
932,Санкт-Петербург,Самара,689,4973,3.48,Продукты,ЖДД,28223.68,29.33,2024-01-08,Доставлен,3.0,0.98,0.6,4746,A,True,0.0,2453.51,Стандарт,Предоплата,False,0.0
933,Нижний Новгород,Санкт-Петербург,2985,3905,4.3,Химия,ПЭК,87713.5,17.27,2023-09-15,В пути,,0.92,0.7,8185,A,False,0.0,4993.52,Стандарт,50/50,False,70170.8
934,Санкт-Петербург,Красноярск,1884,2926,1.46,Медицина,ПЭК,145307.8,42.55,2023-12-05,Ожидает отправки,,0.92,0.9,2592,C,True,2906.16,7533.8,Экспресс,Предоплата,False,0.0
935,Омск,Ростов-на-Дону,2417,4561,2.28,Медицина,Деловые Линии,128845.57,26.8,2023-08-17,Доставлен,4.0,0.95,0.9,5059,C,True,0.0,17048.97,Стандарт,50/50,False,0.0
936,Самара,Красноярск,2861,2175,1.09,Медицина,Мэйджор,203401.24,36.08,2023-09-15,Доставлен,4.0,0.99,0.9,8391,B,True,0.0,28490.02,Супер-экспресс,50/50,True,0.0
937,Красноярск,Самара,1906,2815,7.04,Стройматериалы,ЖДД,50942.66,34.38,2023-08-05,Доставлен,4.0,0.98,0.1,1544,C,True,0.0,5464.3,Экспресс,Предоплата,False,0.0
938,Санкт-Петербург,Уфа,1891,3083,1.85,Канцелярия,Грузовоз,47302.8,21.02,2023-04-06,Доставлен,4.0,0.9,0.3,3311,A,False,0.0,6944.42,Супер-экспресс,Предоплата,False,0.0
939,Москва,Казань,800,4861,2.92,Канцелярия,Энергия,56461.33,41.32,2023-01-12,Доставлен,1.0,0.96,0.3,6319,B,True,1129.23,5419.11,Стандарт,Предоплата,False,0.0
940,Нижний Новгород,Казань,594,3795,4.55,Автозапчасти,Ратэк,25819.44,31.05,2023-04-27,Доставлен,2.0,0.91,0.4,8413,B,True,516.39,2549.18,Стандарт,Постоплата,False,0.0
941,Самара,Омск,2043,4046,1.62,Игрушки,Байкал Сервис,89826.91,31.25,2023-02-03,Доставлен,3.0,0.93,0.4,8365,B,True,0.0,5641.29,Стандарт,Предоплата,False,0.0
942,Челябинск,Санкт-Петербург,2939,2009,1.81,Мебель,Ратэк,119565.77,30.98,2023-07-19,Доставлен,4.0,0.91,0.5,2209,C,True,0.0,11593.02,Супер-экспресс,50/50,False,95652.62
943,Казань,Санкт-Петербург,1500,2823,1.13,Одежда,ПЭК,39042.8,22.54,2023-09-17,Доставлен,3.0,0.92,0.2,3989,B,False,0.0,2957.81,Супер-экспресс,50/50,False,0.0
944,Ростов-на-Дону,Омск,2529,1050,0.32,Электроника,Байкал Сервис,106793.04,29.28,2023-10-14,Доставлен,4.0,0.93,0.8,4720,C,True,2135.86,7130.98,Экспресс,Постоплата,False,0.0
945,Москва,Новосибирск,2800,3481,1.39,Одежда,Энергия,91703.98,22.75,2023-04-24,Доставлен,6.0,0.96,0.2,8856,C,False,0.0,10670.42,Супер-экспресс,Постоплата,False,0.0
946,Санкт-Петербург,Красноярск,964,2902,7.26,Стройматериалы,Деловые Линии,40461.76,43.47,2023-04-09,Доставлен,2.0,0.95,0.1,8513,B,True,0.0,3320.86,Супер-экспресс,Предоплата,False,0.0
947,Санкт-Петербург,Красноярск,1453,3475,4.17,Автозапчасти,Грузовоз,37668.91,20.24,2023-03-28,Доставлен,2.0,0.9,0.4,8261,A,True,0.0,2853.85,Супер-экспресс,Предоплата,False,0.0
948,Красноярск,Ростов-на-Дону,2341,1685,1.85,Химия,Деловые Линии,56788.81,16.26,2023-07-27,Доставлен,3.0,0.95,0.7,2130,B,False,0.0,4787.06,Стандарт,Постоплата,False,0.0
949,Санкт-Петербург,Красноярск,1667,2620,2.36,Мебель,Байкал Сервис,74600.31,29.6,2023-01-28,Доставлен,3.0,0.93,0.5,8444,C,True,0.0,4569.14,Экспресс,Постоплата,False,59680.25
950,Санкт-Петербург,Новосибирск,1650,4389,4.83,Химия,Мэйджор,172077.62,45.86,2024-01-19,Доставлен,4.0,0.99,0.7,6921,C,True,3441.55,22759.69,Экспресс,Постоплата,False,0.0
951,Екатеринбург,Самара,1875,3116,3.74,Автозапчасти,Байкал Сервис,60794.55,24.48,2023-02-05,Доставлен,3.0,0.93,0.4,8634,B,False,1215.89,6478.07,Супер-экспресс,Постоплата,False,0.0
